"time";"lambda_T";"B_Q1";"B_M";"B_Q3"
232;2,44;5,45501486708295;9,08997026583409;10,455014867083
264;0,64;9,87647527834022;14,7529505566804;15
343;1,58;5,29990052775128;10,2999005277513;12,7999005277513
347;0,08;5,8484545240599;8,30309095188019;10,8484545240599
353;0,12;6,08107700104295;7,8378459979141;10
370;0,34;7,63322664107046;10,1332266410705;15,1332266410705
478;2,16;6,38800363535344;10;12,7760072707069
483;0,1;6,16450975242516;7,67098049514968;9,99999999999999
486;0,06;5,98507124808924;8,02985750382152;10,9850712480892
73;0,12;24,3449718528164;29,3449718528164;31,8449718528164
120;0,94;7,21499033799896;10;12,5
163;0,86;12,2235261862261;17,2235261862261;24,7235261862261
342;3,58;29,9253950256229;34,9253950256229;39,9253950256229
394;1,04;8,52473150212513;13,5247315021251;21,0247315021251
396;0,04;40,6218560044715;45,6218560044715;53,1218560044715
459;1,26;14,8718159420667;22,3718159420667;24,8718159420667
477;0,36;11,0330489452426;13,5330489452426;18,5330489452426
492;0,3;6,05691669810805;7,88616660378389;11,0569166981081
19;0,36;38,5510296550473;41,0510296550473;46,0510296550473
23;0,08;46,4562975349885;48,9562975349885;53,9562975349885
54;0,62;26,7388679556864;34,2388679556864;39,2388679556864
56;0,04;33,7760046357084;43,7760046357084;46,2760046357084
64;0,16;29,6671266315726;34,6671266315726;37,1671266315726
71;0,14;24,7082609788684;29,7082609788684;32,2082609788684
105;0,68;9,84862530634945;10;14,8486253063495
465;7,2;17,0834030769404;17,0834030769404;22,0834030769404
471;0,12;11,3480817932607;13,8480817932607;18,8480817932607
21;0,22;42,6646884639529;47,6646884639529;52,6646884639529
26;0,1;49,1408359102317;51,6408359102317;56,6408359102317
107;1,62;10;11,6017380180796;15,8008690090398
183;1,52;5,56748505849238;10;13,8650298830152
231;0,96;10,0103834796854;17,5103834796854;20,0103834796854
243;0,24;6,38784585283843;11,3878458528384;13,8878458528384
284;0,82;13,1606193381958;15;19,0803096690979
383;1,98;9,03941911594238;14,0394191159424;14,5197095579712
394;0,22;32,9372033871875;37,9372033871875;45,4372033871875
38;0,32;37,9086526814913;42,9086526814913;47,9086526814913
125;1,74;10,8112372246186;11,6224744492372;15,8112372246186
180;1,1;10,198550225799;17,698550225799;25,198550225799
247;1,34;8,97220721719078;16,4722072171908;18,9722072171908
307;1,2;8,10022629389978;11,2004525877996;13,1002262938998
328;0,42;19,2889430231648;24,2889430231648;26,7889430231648
342;0,28;8,71815442899355;13,7181544289935;18,7181544289936
378;0,72;5,48603998661989;9,02792002676022;12,0139600133801
454;1,52;9,68211288315464;14,6821128831546;19,6821128831546
65;0,22;29,5221817410163;34,5221817410163;37,0221817410163
107;0,84;10;10,4992246505939;15,249612325297
179;1,44;6,10730230577003;7,78539538845993;14,7146046115401
269;1,8;13,4499352900663;20,9499352900663;28,4499352900663
311;0,84;14,2567367710857;18,5134735421714;21,0134735421714
318;0,14;22,4112284446978;24,9112284446978;29,9112284446978
392;1,48;8,37259478854405;10;14,186297394272
433;0,82;23,7608751573355;31,2608751573355;36,2608751573355
473;0,8;18,141244268838;20,641244268838;25,641244268838
13;0,02;46,6766785904363;49,1766785904363;54,1766785904363
47;0,68;29,6099496034297;32,1099496034297;37,1099496034297
85;0,76;15,4736226599675;17,9736226599675;25,4736226599675
87;0,04;10;12,5071324544304;17,5071324544304
111;0,48;5,68628310784703;8,62743378430594;12,5
158;0,94;9,15952077732695;14,159520777327;21,659520777327
274;2,32;21,7962550283954;26,7962550283954;36,7962550283954
370;1,92;8,05600116252833;13,0560011625283;15,5560011625283
396;0,52;26,1270320681713;31,1270320681713;38,6270320681713
36;0,04;45,0561948270483;52,5561948270483;57,5561948270483
82;0,92;14,3304005811254;16,8304005811254;24,3304005811254
92;0,2;8,35714764070374;11,7142952814075;14,2142952814075
142;1;7,5;13,8312063576967;21,3312063576967
207;1,3;8,92727125483113;16,4272712548311;18,9272712548311
290;1,66;16,4464390919593;33,9464390919593;41,4464390919593
308;0,36;23,0453478193317;25,5453478193317;30,5453478193317
360;1,04;8,86792225606376;11,3679222560638;16,3679222560638
392;0,64;17,5820233266384;22,5820233266384;30,0820233266384
106;1,62;10;11,6582087083876;15,8291043541938
174;1,36;5,59103964151379;10;16,9089603584862
200;0,52;21,4620059629745;28,9620059629745;31,4620059629745
221;0,42;10,2212860316557;17,7212860316557;20,2212860316557
325;2,08;9,30059615998189;11,8005961599819;16,8005961599819
341;0,32;9,77103412972323;14,7710341297232;19,7710341297232
359;0,36;5,95066985471853;8,09866029056293;10
450;1,82;5,29116736322871;9,41766527354259;10
468;0,36;17,0056634078479;19,5056634078479;24,5056634078479
61;0,1;29,511302778527;34,511302778527;42,011302778527
71;0,2;24,7706910859274;29,7706910859274;32,2706910859274
90;0,38;10,2478042476515;15,2478042476515;17,7478042476515
256;3,32;5,4600794863309;10;12,5
272;0,32;19,2768909368193;24,2768909368193;24,2768909368193
341;1,38;7,83702625756021;12,8370262575602;17,8370262575602
345;0,08;5,82695959821495;8,34608080357009;11,673040401785
425;1,6;6,15088031025576;10;17,3017606205115
477;1,04;17,4286370600664;19,9286370600664;24,9286370600664
169;2,26;17,0375320685064;22,0375320685064;24,5375320685064
181;0,24;29,0483522945216;31,5483522945216;44,0483522945216
271;1,8;16,9030380082318;19,4030380082318;26,9030380082318
300;0,58;18,0081040315293;21,0162080630586;23,0081040315293
309;0,18;23,1109079587798;28,1109079587798;30,6109079587798
333;0,48;16,1679601416527;18,6679601416527;23,6679601416527
382;0,98;6,02795514548813;7,94408970902374;11,0279551454881
387;0,1;30,5928631294097;33,0928631294097;40,5928631294097
422;0,7;27,2362249642381;34,7362249642381;39,7362249642381
267;4,88;10;14,4291502584844;17,2145751292422
271;0,08;25,2298467110126;30,2298467110126;32,7298467110126
353;1,64;6,37223177071458;11,3722317707146;13,8722317707146
377;0,48;7,1515454927033;14,3030909854066;16,8030909854066
385;0,16;26,2497325910983;28,7497325910983;36,2497325910983
414;0,58;32,5136872501931;40,0136872501931;52,5136872501931
429;0,3;38,9850994632728;43,9850994632728;48,9850994632729
477;0,96;17,2750251594366;19,7750251594366;24,7750251594366
494;0,34;5,86922060707052;8,26155878585896;11,6307793929295
46;0,8;25,491644359427;32,991644359427;35,491644359427
163;2,34;17,7550200596361;22,7550200596361;25,2550200596361
167;0,08;35,8882889213653;40,8882889213653;48,3882889213653
262;1,9;13,9920191516086;21,4920191516086;28,9920191516086
296;0,68;15;20;24,973983539451
313;0,34;22,8304596737803;22,8304596737803;27,8304596737803
333;0,4;15,9824692654218;18,4824692654218;23,4824692654218
361;0,56;5,39113591434088;9,21772817131824;10
489;2,56;5,70547125219028;8,58905749561945;10
43;0,84;23,8718871619079;28,8718871619079;33,8718871619079
77;0,68;18,1993944325073;23,1993944325073;25,6993944325073
84;0,14;13,14642889529;15,64642889529;23,14642889529
110;0,52;5,93174931667978;8,13650136664045;12,5
120;0,2;13,1709761973401;20,6709761973401;28,1709761973401
172;1,04;9,07739562716095;16,5773956271609;24,0773956271609
307;2,7;29,1940515166542;34,1940515166542;41,6940515166542
309;0,04;24,1910252799653;29,1910252799653;31,6910252799653
390;1,62;8,62490752348185;12,2498150469637;13,6249075234819
61;0,88;18,5607075905661;23,5607075905661;31,0607075905661
72;0,22;24,7032284123388;29,7032284123388;32,2032284123388
123;1,02;8,0069840532657;11,0139681065314;14,4930159467343
128;0,1;23,5468978091922;33,5468978091922;41,0468978091922
192;1,28;8,07230321190481;13,0723032119048;18,0723032119048
239;0,94;7,4563741955598;12,4563741955598;17,4563741955598
248;0,18;14,083277778577;15;19,083277778577
362;2,28;5,81550566007091;8,36898867985817;10
478;2,32;5,25685715972636;9,48628568054728;10
81;0,94;16,4664521194763;21,4664521194763;23,9664521194763
106;0,5;6,22130413252748;10;12,5
125;0,38;11,36850207067;21,36850207067;28,86850207067
190;1,3;6,02037538550406;11,0203753855041;16,0203753855041
294;2,08;26,9042971606783;39,4042971606783;49,4042971606784
309;0,3;21,8007360822403;26,8007360822403;29,3007360822403
355;0,92;8,05459157095912;13,0545915709591;15,5545915709591
359;0,08;5,01769434674272;9,96461130651456;14,9646113065146
420;1,22;12,8104936859123;17,8104936859123;30,3104936859123
8;0,1;43,1080274720223;45,6080274720223;50,6080274720223
114;2,12;8,14014466707702;11,280289334154;14,359855332923
148;0,68;12,7389603896678;20,2389603896678;30,2389603896678
169;0,42;27,7772707927243;30,2772707927243;37,7772707927243
225;1,12;12,5718000287301;20,0718000287301;22,5718000287301
260;0,7;8,2449383305253;11,7550616694747;13,2449383305253
356;1,92;5,99877165048981;8,00245669902037;11,5012283495102
396;0,8;17,619555438316;22,619555438316;30,119555438316
447;1,02;18,726887904783;26,226887904783;31,226887904783
131;0,62;9,08985858891819;16,5898585889182;26,5898585889182
136;0,1;28,4960784592607;38,4960784592607;45,9960784592607
299;3,26;34,0523507033036;46,5523507033036;54,0523507033036
302;0,06;26,6614610837615;26,6614610837615;31,6614610837615
343;0,82;11,9342214823124;16,9342214823124;19,4342214823124
344;0,02;6,01831248325682;7,96337503348634;11,4816875167432
404;1,2;12,9880484868837;25,4880484868837;37,9880484868837
422;0,36;35,5254447627391;43,0254447627391;48,0254447627391
486;1,28;14,7761730653911;17,2761730653911;22,2761730653911
106;1,52;10;12,3996241076095;16,1998120538048
111;0,1;8,08763021549615;13,0876302154962;20,5876302154962
123;0,24;13,0898012264083;23,0898012264083;30,5898012264083
201;1,56;6,33224196992964;10;12,6644839398593
258;1,14;5,14686256155411;9,70627487689177;14,8531374384459
276;0,36;20,2645488128616;22,7645488128616;27,7645488128616
348;1,44;8,2104205221925;13,2104205221925;15,7104205221925
364;0,32;5,46469886910319;9,07060226179362;12,0353011308968
428;1,28;14,4425917877623;19,4425917877623;24,4425917877623
28;0,36;41,5449571695685;46,5449571695685;51,5449571695685
79;1,02;15,0096558724603;20,0096558724603;22,5096558724603
84;0,1;12,6600462378771;15,1600462378771;22,6600462378771
107;0,46;5,19600187937741;9,60799624124517;12,5
123;0,32;10,7336624570239;20,7336624570239;28,2336624570239
232;2,18;5,46109982396341;9,07780035207318;12,0389001760366
259;0,54;10,8396169572923;15;16,6792339145846
323;1,28;6,77411716824717;11,7741171682472;14,2741171682472
349;0,52;7,54815079338367;12,5481507933837;15,0481507933837
23;0,42;36,5001261097854;39,0001261097854;44,0001261097854
167;2,88;21,5568261770317;24,0568261770317;29,0568261770317
232;1,3;10,6339893676355;18,1339893676355;20,6339893676355
264;0,64;9,87647527834022;14,7529505566804;15
285;0,42;20,988248581667;25;25,988248581667
325;0,8;16,3062544999344;21,3062544999344;23,8062544999344
359;0,68;6,46155255790607;9,99999999999999;12,9231051158121
384;0,5;14,562923634864;22,062923634864;27,062923634864
481;1,94;10,0729441855295;12,5729441855295;17,5729441855295
13;0,22;40,5591978681507;43,0591978681507;48,0591978681507
19;0,12;45,7907427658796;48,2907427658796;53,2907427658796
84;1,3;11,2101055443766;12,4202110887531;19,9202110887531
135;1,02;5,31569729738491;10,6313945947698;18,1313945947698
153;0,36;23,3019689206441;30,8019689206441;38,3019689206441
201;0,96;17,161579737042;19,661579737042;24,661579737042
214;0,26;12,2916691249506;19,7916691249506;22,2916691249506
358;2,88;10,0223108042009;15,0223108042009;20,0223108042009
413;1,1;18,5877116599094;28,5877116599094;36,0877116599094
89;0,36;10,541023506928;15,541023506928;18,041023506928
92;0,06;7,5;9,99999999999999;12,5
106;0,28;5,8512718618436;8,2974562763128;12,5
135;0,58;12,5042295574305;22,5042295574305;30,0042295574305
198;1,26;10,1286684802716;17,6286684802716;20,1286684802716
208;0,2;14,53014057208;22,03014057208;24,53014057208
214;0,12;10,3930608342622;17,8930608342622;20,3930608342622
235;0,42;5,82201140997802;8,35597718004395;10,822011409978
325;1,8;5,22520931279393;9,54958137441214;10
72;1,36;10,162048340171;15,162048340171;17,662048340171
95;0,46;9,20972072594973;13,4194414518995;15,9194414518995
103;0,16;5,91092105047934;8,17815789904133;12,5
149;0,92;5,39135428190936;9,21729143618128;21,7172914361813
275;2,52;21,6384035022457;26,6384035022457;34,1384035022457
326;1,02;13,4625408510569;18,462540851057;20,9625408510569
359;0,66;6,30609100751721;9,99999999999999;12,6121820150344
478;2,38;5,8971076165844;8,20578476683121;10
494;0,32;5,59956136007903;8,80087727984193;11,900438639921
90;0,28;9,55487713274331;14,1097542654866;16,6097542654866
136;0,92;5,40139214625085;14,1972157074983;21,6972157074983
185;0,98;12,5399559606577;20,0399559606577;25,0399559606577
196;0,22;22,2983034366423;29,7983034366423;32,2983034366423
206;0,2;15,2965206612884;22,7965206612884;25,2965206612884
226;0,4;6,98464921716393;13,9692984343279;16,4692984343279
241;0,3;6,23770912618007;7,52458174763987;11,2377091261801
330;1,78;5,21307914322904;9,57384171354191;10,213079143229
398;1,36;7,54404062862845;14,9119187427431;19,9559593713715
24;0,42;37,6793020069875;40,1793020069875;45,1793020069875
38;0,28;38,8834722603419;43,8834722603419;48,8834722603419
40;0,04;43,1623026025908;50,6623026025908;53,1623026025908
70;0,6;22,5756159298268;27,5756159298268;30,0756159298268
115;0,9;7,82820073326616;10,6564014665323;14,6717992667338
119;0,08;18,0450087569734;23,0450087569734;30,5450087569734
197;1,56;5,08792276146792;9,82415447706416;12,4120772385321
246;0,98;6,30420841224431;12,6084168244886;15,1084168244886
367;2,42;5,99443656347292;8,01112687305417;10,9944365634729
25;0,42;38,8489913345429;41,3489913345429;46,3489913345429
89;1,28;9,51426661589753;14,0285332317951;16,5285332317951
122;0,66;5,25738558336685;10,5147711667337;18,0147711667337
142;0,4;24,0746548770767;31,5746548770767;39,0746548770767
154;0,24;27,8124310378963;35,3124310378963;42,8124310378963
197;0,86;17,139163836672;24,639163836672;27,139163836672
281;1,68;13,445380193652;18,445380193652;28,445380193652
443;3,24;23,5300345530978;28,5300345530978;33,5300345530978
484;0,82;12,7678321014247;15,2678321014247;20,2678321014247
167;2,82;21,3850814860502;23,8850814860502;28,8850814860502
194;0,54;20,2531368862555;27,7531368862554;30,2531368862555
213;0,38;13,9802321479143;21,4802321479143;23,9802321479143
278;1,3;6,28096586957346;12,5619317391469;20,0619317391469
330;1,04;12,1282041706482;14,6282041706482;19,6282041706482
352;0,44;5,3111749634787;9,3776500730426;12,1888250365213
387;0,7;12,3173234636915;14,8173234636915;22,3173234636915
393;0,12;34,7681395451499;39,7681395451499;47,2681395451499
403;0,2;38,9061479879159;48,9061479879159;61,4061479879159
157;1,32;6,02414286869152;7,95171426261697;12,5
246;1,78;10,80942199804;18,30942199804;20,80942199804
254;0,16;16,049214879511;17,0984297590219;22,0984297590219
273;0,38;18,6420594244632;18,6420594244632;23,6420594244632
344;1,42;7,91759330205473;12,9175933020547;15,4175933020547
390;0,92;7,20008284445574;12,2000828444557;19,7000828444557
426;0,72;27,8885031475004;32,8885031475004;42,8885031475004
487;1,22;14,2211027452128;16,7211027452128;21,7211027452128
488;0,02;5,35251064735173;10,3525106473517;12,8525106473517
90;1,54;7,7230221041846;10,4460442083692;12,9460442083692
112;0,44;5,24307637755115;9,51384724489771;12,9861527551023
139;0,54;16,0750486116378;23,5750486116378;33,5750486116378
178;0,78;16,7557850474369;24,2557850474369;31,7557850474369
244;1,32;10,6003591544964;18,1003591544964;20,6003591544964
337;1,86;6,01826776928036;7,96346446143928;10
345;0,16;5,07938450300412;9,84123099399176;12,4206154969959
363;0,36;6,02044485124654;7,95911029750692;11,0204448512465
402;0,78;27,8928856548335;35,3928856548335;45,3928856548335
13;0,1;44,2529577782698;46,7529577782698;51,7529577782698
43;0,6;30,4695736734612;35,4695736734613;40,4695736734612
63;0,4;27,6277595340437;32,6277595340437;35,1277595340437
210;2,94;21,1752556365224;23,6752556365224;28,6752556365224
317;2,14;12,5366305782175;20,0366305782175;22,5366305782175
417;2;10,2394900085483;15;17,6197450042741
418;0,02;44,2354350364501;51,7354350364501;59,2354350364501
488;1,4;14,1820946230161;16,6820946230161;21,6820946230161
490;0,04;7,09226724883417;12,0922672488342;13,5461336244171
94;1,52;8,40816041740963;11,8163208348193;14,3163208348193
130;0,72;10,2098538950769;17,7098538950769;25,2098538950769
144;0,28;22,7026518292577;32,7026518292577;42,7026518292577
266;2,44;15,0918902922954;25,0918902922954;30,0918902922954
277;0,22;22,9727860287664;27,9727860287664;30,4727860287664
308;0,62;18,5746958999507;21,0746958999507;26,0746958999507
320;0,24;19,7606294895573;24,7606294895573;29,7606294895573
365;0,9;5,83375322568872;10;11,6675064513774
385;0,4;18,8072406589212;21,3072406589212;28,8072406589212
113;1,42;10,5016166038052;11,0032332076104;15,5016166038052
249;2,72;5,87215529208891;8,25568941582218;11,6278447079111
298;0,98;10;15;19,3179137142856
355;1,14;8,90881242736467;13,9088124273647;16,4088124273647
361;0,12;5,53420377357449;11,068407547149;13,568407547149
388;0,54;18,2299686896564;20,7299686896564;28,2299686896564
425;0,74;26,4799375324419;31,4799375324419;41,4799375324419
438;0,26;30,9013789737886;38,4013789737886;45,9013789737886
448;0,2;27,2700902644402;34,7700902644402;37,2700902644402
110;1,78;10;10,0669588489589;15,0334794244794
115;0,1;12,6788251676602;22,6788251676602;27,6788251676602
148;0,66;13,3508862348371;20,8508862348371;30,8508862348371
165;0,34;28,6472249595388;33,6472249595388;41,1472249595388
223;1,16;12,8015494849578;20,3015494849578;22,8015494849578
416;3,86;13,4633516708064;15;19,2316758354032
428;0,24;39,3706827902317;44,3706827902317;49,3706827902317
457;0,58;21,2946927724401;28,7946927724401;31,2946927724401
481;0,48;9,98307230200097;12,483072302001;17,483072302001
25;0,48;37,0370655047685;39,5370655047685;44,5370655047685
263;4,76;11,9605900634035;15;18,9211801268069
279;0,32;22,3338147270896;22,3338147270896;27,3338147270896
282;0,06;27,3629416135129;32,3629416135129;32,3629416135129
286;0,08;25,559233776187;30,559233776187;30,559233776187
409;2,46;17,2722405855862;20;25
418;0,18;41,1818897757278;48,6818897757278;56,1818897757278
429;0,22;40,2151726310087;45,2151726310087;50,2151726310087
431;0,04;40,6708406848213;43,1708406848213;50,6708406848213
21;0,4;37,2289410826217;42,2289410826217;47,2289410826217
67;0,92;18,9939257004918;21,4939257004918;26,4939257004918
96;0,58;9,57520214776986;14,1504042955397;16,6504042955397
227;2,62;6,89286126613284;10;11,8928612661328
335;2,16;5,70546168478467;11,4109233695693;13,9109233695694
380;0,9;5,90977352287333;8,18045295425334;10,9097735228733
394;0,28;31,101117357688;36,101117357688;43,601117357688
454;1,2;16,3477869448863;21,3477869448863;26,3477869448863
464;0,2;17,2854002914163;24,7854002914163;27,2854002914163
55;0,16;34,8504391389209;42,3504391389209;47,3504391389209
117;1,24;9,12841321982506;11,7431735603499;14,1284132198251
150;0,66;13,2503436092787;18,2503436092787;33,2503436092787
163;0,26;28,7598754963522;33,7598754963522;41,2598754963522
232;1,38;10,4855079688143;17,9855079688143;20,4855079688143
249;0,34;10,552471178639;15;15,552471178639
250;0,02;16,4689528949004;21,4689528949004;26,4689528949004
477;4,54;26,7874801958533;31,7874801958533;34,2874801958533
496;0,38;5,28841223589777;9,42317552820446;12,2115877641022
196;0,32;22,0911561236421;29,5911561236421;32,0911561236421
214;0,36;13,3579729046022;20,8579729046022;23,3579729046022
246;0,64;5,36920038930433;9,26159922139133;10,3692003893043
322;1,52;5,1686881838762;9,66262363224759;10,1686881838762
336;0,28;14,2626250018763;16,7626250018763;21,7626250018763
406;1,4;11,2012936403963;22,4025872807927;34,9025872807927
412;0,12;47,4500081566764;59,9500081566764;67,4500081566764
416;0,08;41,6487666625259;54,1487666625259;61,6487666625259
460;0,88;19,7879075675898;27,2879075675898;29,7879075675898
126;1,72;10,5632501881892;11,1265003763785;15,5632501881892
176;1;11,6819992512768;21,6819992512768;26,6819992512768
222;0,92;13,3487100269943;20,8487100269943;23,3487100269943
228;0,12;5,76194605532611;8,47610788934777;10,7619460553261
279;1,02;6,36452113067073;10;13,1822605653354
282;0,06;27,3629416135129;32,3629416135129;32,3629416135129
299;0,34;22,7267969502652;25,4535939005304;25,4535939005304
416;2,34;16,5399789839864;16,5399789839864;21,5399789839864
462;0,92;19,6251768460103;27,1251768460103;29,6251768460103
111;0,24;5,33122470316635;9,33755059366729;16,8375505936673
117;0,12;14,4529327089251;24,4529327089251;29,4529327089252
308;3,82;31,8086974367291;36,8086974367291;44,3086974367291
344;0,72;11,4769376966426;16,4769376966426;18,9769376966426
383;0,78;6,5042322761449;13,0084645522898;15,5084645522898
429;0,92;25,3984382745973;30,3984382745973;35,3984382745973
441;0,24;31,7549835403629;34,2549835403629;44,2549835403629
465;0,48;19,4295838863905;26,9295838863905;29,4295838863905
488;0,46;5,46385321597994;10;10,9277064319599
121;2,24;9,94166075867383;10;14,9416607586738
264;2,86;9,47575418138138;16,9757541813814;24,4757541813814
319;1,1;11,5996063617941;13,1992127235882;18,1992127235882
345;0,52;9,77342095108689;14,7734209510869;17,2734209510869
353;0,16;5,96027768010588;8,07944463978825;10
379;0,52;8,01293869828844;15,5129386982884;18,0129386982884
417;0,76;25,5429696233391;38,0429696233391;45,5429696233391
429;0,24;39,9210303866451;44,9210303866451;49,9210303866451
481;1,04;16,0377063008522;18,5377063008522;23,5377063008522
126;2,34;9,30098784608871;11,3980243078226;14,3009878460887
190;1,28;6,52959705484511;11,5295970548451;16,5295970548451
196;0,12;22,2459928489721;29,7459928489721;32,2459928489721
267;1,42;6,64975010807235;16,6497501080724;24,1497501080724
276;0,18;25,4991576514783;27,9991576514783;32,9991576514783
402;2,52;15,5312341058393;20;23,0312341058393
414;0,24;41,4411104071545;48,9411104071545;61,4411104071545
448;0,68;24,4686592670621;31,9686592670621;34,4686592670621
479;0,62;13,5630906745944;16,0630906745944;21,0630906745944
12;0,1;45,5356071600387;50,5356071600387;55,5356071600386
104;1,84;9,05741427181429;10;14,0574142718143
136;0,64;11,9417725781563;21,9417725781563;29,4417725781563
265;2,58;12,069435079785;19,569435079785;27,069435079785
296;0,62;16,5199393549133;20;25
311;0,3;22,5735611417647;27,5735611417647;30,0735611417647
446;2,7;17,3144707816683;19,6289415633365;24,6289415633365
457;0,22;20,5499121978826;28,0499121978826;30,5499121978826
483;0,52;9,07513790542058;11,5751379054206;16,5751379054206
93;0,9;11,6356195746163;16,6356195746163;19,1356195746163
110;0,34;5,41314049492083;9,17371901015834;13,3262809898417
129;0,38;16,1854198998038;26,1854198998038;33,6854198998038
260;2,62;9,97270028237648;14,9727002823765;24,9727002823765
342;1,64;5,5357453641022;8,9285092717956;13,9285092717956
422;1,6;5,40458796734535;9,19082406530929;14,5954120326546
429;0,14;41,29994766171;46,29994766171;51,29994766171
464;0,7;20,3448178641253;27,8448178641253;30,3448178641253
499;0,7;5,21058209031578;9,57883581936844;10,4211641806316
84;0,98;14,0347787857553;16,5347787857553;24,0347787857553
175;1,82;8,59414931620334;12,1882986324067;16,0941493162033
266;1,82;13,349731682048;23,349731682048;28,349731682048
408;2,84;18,3463736645706;20;25
409;0,02;47,0418973611541;59,5418973611541;72,0418973611541
420;0,22;39,4114211182084;44,4114211182084;56,9114211182084
451;0,62;25,7481775231273;28,2481775231273;33,2481775231273
478;0,54;13,1524631019224;15,6524631019224;20,6524631019224
489;0,22;5,47443213437516;9,05113573124967;10,4744321343752
120;1,2;10;10,9430988387377;15
140;0,4;21,6179668468311;29,1179668468311;39,1179668468311
141;0,02;34,4511965690161;41,9511965690161;49,4511965690161
182;0,82;16,5137790229552;21,5137790229553;31,5137790229553
290;2,16;26,752271531778;44,252271531778;51,752271531778
350;1,2;9,9637621525883;14,9637621525883;17,4637621525883
404;1,08;16,3565040105573;28,8565040105573;41,3565040105573
475;1,42;15,9954940585903;18,4954940585903;23,4954940585903
482;0,14;5,31831988080001;9,36336023839998;10
42;0,76;25,1120809852069;30,1120809852069;35,1120809852069
114;1,44;10,3273925294112;10,6547850588224;15,3273925294112
130;0,32;21,7270918610175;29,2270918610175;36,7270918610175
136;0,12;27,8774291951375;37,8774291951375;45,3774291951375
213;1,54;7,24965708090554;14,4993141618111;16,9993141618111
268;1,1;6,59092755580775;10;15,9090724441922
344;1,52;6,5181178234105;11,5181178234105;14,0181178234105
354;0,2;5,97751572221224;8,04496855557553;10
405;1,02;19,2556958485816;31,7556958485816;44,2556958485816
86;0,46;12,5132469889009;17,5132469889009;22,5132469889009
130;0,88;7,5;13,6746484535823;21,1746484535823
194;1,28;7,26617291732865;14,5323458346573;17,0323458346573
262;1,36;7,65694651569799;15,156946515698;22,656946515698
300;0,76;15,7821922557539;16,5643845115079;20,7821922557539
318;0,36;21,4465040459131;23,9465040459131;28,9465040459131
346;0,56;9,64194473476562;14,6419447347656;17,1419447347656
442;1,92;7,47650326691528;10;12,5
458;0,32;20,8255009898862;28,3255009898862;30,8255009898862
31;0,18;42,1827519150586;49,6827519150586;54,6827519150586
56;0,5;27,9149870926433;37,9149870926433;40,4149870926433
65;0,18;29,6982819836228;34,6982819836228;37,1982819836228
116;1,02;8,29257011213242;11,5851402242649;14,2074298878676
220;2,08;5,82042321322709;8,35915357354582;10,8204232132271
329;2,18;8,72483509945172;16,2248350994517;18,7248350994517
339;0,2;9,41622471478561;14,4162247147856;19,4162247147856
388;0,98;6,70532209654858;10;15,9106441930972
398;0,2;35,766747162464;48,266747162464;53,266747162464
52;0,76;26,9647874537797;29,4647874537797;34,4647874537797
123;1,42;10,5603249785046;11,1206499570093;15,5603249785046
210;1,74;5,50073550418684;8,99852899162632;11,9992644958132
227;0,34;6,05365613554082;12,1073122710816;14,6073122710816
236;0,18;5,1903414988983;10;10,1903414988983
417;3,62;16,0817611493581;16,0817611493581;21,0817611493581
428;0,22;39,6784703510731;44,6784703510731;49,6784703510731
485;1,14;14,7668481509347;17,2668481509347;22,2668481509347
496;0,22;8,91135186634982;13,9113518663498;14,4556759331749
143;2,5;14,0299626343011;15;19,5149813171505
